match,decision,decision_partner,male_flag,samerace,age,age_partner,goal_code,date_frequency,go_out_frequency,expected_happy,score_attractive,score_sincere,score_intelligence,score_fun,score_ambition,score_interest,score_overall,score_prob_match
1,1,1,0,0,36,28,2,6,4,8,8.0,10.0,9.0,10.0,9.0,7.0,8.0,8.0
0,0,1,0,0,29,30,2,6,3,5,5.0,10.0,8.0,8.0,8.0,2.0,8.0,1.0
0,0,1,0,0,29,29,2,6,3,5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0
0,0,1,0,1,29,24,2,6,3,5,8.0,10.0,8.0,8.0,8.0,8.0,6.0,1.0
0,0,1,0,0,29,25,2,6,3,5,8.0,8.0,8.0,10.0,8.0,5.0,10.0,1.0
0,0,1,0,1,29,28,2,6,3,5,8.0,10.0,8.0,8.0,8.0,8.0,8.0,3.0
0,0,1,0,0,29,27,2,6,3,5,8.0,8.0,8.0,8.0,8.0,3.0,8.0,3.0
0,0,1,0,0,30,30,2,3,1,6,6.0,8.0,8.0,10.0,8.0,6.0,8.0,4.0
0,1,0,0,1,30,23,2,3,1,6,8.0,8.0,8.0,8.0,6.0,8.0,9.0,7.0
0,0,1,0,0,30,29,2,3,1,6,8.0,6.0,8.0,8.0,8.0,5.0,8.0,5.0
0,1,0,0,1,30,24,2,3,1,6,8.0,7.0,8.0,8.0,8.0,8.0,6.0,7.0
0,0,0,0,0,30,25,2,3,1,6,6.0,8.0,8.0,8.0,7.0,8.0,10.0,6.0
0,0,1,0,1,30,28,2,3,1,6,7.0,9.0,8.0,8.0,7.0,6.0,10.0,7.0
0,0,1,0,0,30,27,2,3,1,6,5.0,7.0,7.0,5.0,10.0,5.0,5.0,5.0
0,1,0,0,0,29,25,6,6,2,4,7.0,7.0,9.0,6.0,7.0,6.0,8.0,6.0
0,0,1,0,1,29,28,6,6,2,4,6.0,8.0,8.0,6.0,7.0,3.0,7.0,4.0
0,0,1,0,0,29,27,6,6,2,4,3.0,7.0,8.0,6.0,8.0,2.0,4.0,2.0
0,0,0,0,1,22,30,1,7,3,7,3.0,9.0,8.0,4.0,6.0,2.0,4.0,8.0
1,1,1,0,0,22,23,1,7,3,7,8.0,9.0,9.0,8.0,9.0,7.0,8.5,10.0
0,0,1,0,1,22,29,1,7,3,7,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0
0,0,1,0,0,22,24,1,7,3,7,6.0,7.0,9.0,6.0,8.0,6.0,6.0,9.0
0,0,0,0,0,22,25,1,7,3,7,4.0,9.0,8.0,4.0,7.0,4.0,5.0,8.0
0,0,1,0,0,22,28,1,7,3,7,4.0,8.0,8.0,4.0,6.0,2.0,4.0,7.0
0,0,1,0,0,22,27,1,7,3,7,4.0,9.0,8.0,6.0,8.0,2.0,5.0,9.0
0,0,0,0,0,34,30,1,6,3,4,4.0,8.0,8.0,5.0,6.0,3.0,5.0,5.0
0,1,0,0,1,34,23,1,6,3,4,10.0,8.0,5.0,7.0,5.0,4.0,7.0,7.0
0,1,0,0,0,34,29,1,6,3,4,10.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0
0,0,0,0,0,34,25,1,6,3,4,6.0,7.0,7.0,4.0,6.0,2.0,4.0,5.0
0,0,0,0,1,34,28,1,6,3,4,5.0,7.0,7.0,5.0,4.0,5.0,5.0,7.0
0,0,1,0,0,34,27,1,6,3,4,4.0,8.0,7.0,4.0,7.0,3.0,3.0,2.0
1,1,1,1,1,30,25,3,7,4,7,8.0,10.0,9.0,7.0,8.0,8.0,8.0,7.0
1,1,1,1,0,30,23,3,7,4,7,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0
0,0,1,1,0,30,30,3,7,4,7,5.0,10.0,9.0,10.0,8.0,8.0,7.0,5.0
0,1,0,1,0,30,29,3,7,4,7,9.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0
0,1,0,1,0,30,30,3,7,4,7,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0
0,0,0,1,1,30,22,3,7,4,7,7.0,7.0,8.0,6.0,6.0,6.0,5.0,5.0
0,0,0,1,0,30,34,3,7,4,7,4.0,8.0,8.0,6.0,6.0,5.0,5.0,1.0
1,1,1,1,0,23,25,1,3,1,7,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0
0,0,1,1,1,23,23,1,3,1,7,7.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0
0,0,1,1,0,23,30,1,3,1,7,5.0,8.0,7.0,7.0,6.0,6.0,8.0,6.0
0,0,1,1,1,23,30,1,3,1,7,6.0,8.0,7.0,6.0,6.0,7.0,7.0,5.0
1,1,1,1,0,23,22,1,3,1,7,9.0,8.0,7.0,9.0,6.0,7.0,9.0,9.0
0,0,1,1,1,23,34,1,3,1,7,3.0,4.0,3.0,2.0,6.0,5.0,4.0,3.0
0,0,1,1,1,29,25,1,5,3,5,8.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0
0,0,1,1,0,29,23,1,5,3,5,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0
0,0,1,1,0,29,30,1,5,3,5,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0
0,0,1,1,0,29,36,1,5,3,5,6.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0
0,1,0,1,0,29,29,1,5,3,5,9.0,7.0,7.0,8.0,8.0,6.0,8.0,6.0
0,1,0,1,0,29,30,1,5,3,5,8.0,8.0,8.0,7.0,6.0,8.0,8.0,7.0
0,1,0,1,1,29,22,1,5,3,5,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0
0,0,1,1,0,29,34,1,5,3,5,5.0,8.0,7.0,7.0,5.0,7.0,5.0,8.0
0,0,1,1,0,24,36,1,3,3,6,4.0,7.0,6.0,6.0,6.0,3.0,4.0,1.0
0,1,0,1,1,24,29,1,3,3,6,7.0,6.0,7.0,6.0,5.0,7.0,6.0,5.0
0,0,1,1,1,24,30,1,3,3,6,5.0,8.0,6.0,6.0,6.0,6.0,6.0,4.0
0,1,0,1,0,24,22,1,3,3,6,8.0,8.0,8.0,8.0,6.0,8.0,7.0,5.0
0,0,0,1,0,25,25,1,5,2,4,6.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0
1,1,1,1,0,25,23,1,5,2,4,7.0,7.0,6.0,8.0,6.0,8.0,7.0,3.0
0,0,1,1,1,25,30,1,5,2,4,6.0,8.0,8.0,7.0,5.0,6.0,4.0,3.0
0,1,0,1,0,25,29,1,5,2,4,8.0,5.0,7.0,7.0,6.0,5.0,8.0,4.0
0,0,0,1,0,25,30,1,5,2,4,5.0,7.0,7.0,4.0,9.0,2.0,2.0,1.0
0,0,1,1,0,25,29,1,5,2,4,2.0,2.0,5.0,1.0,7.0,1.0,1.0,1.0
0,0,0,1,0,25,22,1,5,2,4,6.0,3.0,7.0,6.0,9.0,1.0,4.0,1.0
0,0,0,1,0,25,34,1,5,2,4,2.0,7.0,7.0,5.0,8.0,2.0,2.0,1.0
0,1,0,1,0,28,25,1,5,3,5,10.0,10.0,9.0,7.0,7.0,8.0,8.0,6.0
0,0,1,1,1,28,23,1,5,3,5,6.0,6.0,7.0,7.0,6.0,5.0,5.0,5.0
1,1,1,1,0,28,30,1,5,3,5,10.0,9.0,9.0,10.0,8.0,9.0,9.0,6.0
1,1,1,1,0,28,36,1,5,3,5,7.0,10.0,9.0,7.0,7.0,7.0,6.0,6.0
0,1,0,1,1,28,29,1,5,3,5,10.0,10.0,10.0,9.0,9.0,8.0,10.0,8.0
0,1,0,1,1,28,30,1,5,3,5,9.0,6.0,8.0,7.0,7.0,6.0,6.0,5.0
0,1,0,1,1,28,29,1,5,3,5,7.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0
0,1,0,1,0,28,22,1,5,3,5,10.0,7.0,8.0,8.0,8.0,6.0,6.0,5.0
0,0,0,1,1,28,34,1,5,3,5,8.0,9.0,7.0,6.0,6.0,6.0,6.0,6.0
0,0,0,1,0,27,25,1,4,2,2,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0
0,0,1,1,0,27,23,1,4,2,2,5.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0
1,1,1,1,0,27,30,1,4,2,2,5.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
0,1,0,1,0,27,29,1,4,2,2,8.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0
0,1,0,1,0,27,30,1,4,2,2,8.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0
0,1,0,1,0,27,29,1,4,2,2,6.0,8.0,7.0,6.0,7.0,6.0,7.0,6.0
0,1,0,1,0,27,22,1,4,2,2,7.0,7.0,8.0,7.0,9.0,6.0,7.0,5.0
0,1,0,1,0,27,34,1,4,2,2,6.0,5.0,7.0,5.0,7.0,6.0,6.0,5.0
0,0,0,0,0,23,34,1,6,1,5,4.0,3.0,6.0,3.0,6.0,1.0,5.0,4.0
0,0,1,0,0,23,30,1,6,1,5,6.0,4.0,6.0,8.0,8.0,8.0,5.0,6.0
0,0,1,0,1,23,23,1,6,1,5,4.0,10.0,8.0,8.0,8.0,4.0,6.0,8.0
0,0,1,0,0,23,27,1,6,1,5,6.0,10.0,8.0,8.0,8.0,4.0,6.0,8.0
0,0,1,0,0,23,30,1,6,1,5,7.0,7.0,8.0,7.0,10.0,6.0,6.0,4.0
1,1,1,0,0,23,27,1,6,1,5,8.0,8.0,10.0,8.0,10.0,10.0,8.0,8.0
0,1,0,0,0,23,27,1,6,1,5,6.0,10.0,10.0,9.0,8.0,7.0,8.0,8.0
1,1,1,0,0,23,24,1,6,1,5,2.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0
0,0,0,0,0,23,28,1,6,1,5,8.0,8.0,8.0,8.0,8.0,5.0,8.0,2.0
1,1,1,0,0,23,27,1,6,1,5,6.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0
0,0,0,0,0,23,29,1,6,1,5,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0
0,0,0,0,1,23,30,1,6,1,5,6.0,10.0,9.0,8.0,8.0,6.0,8.0,8.0
0,1,0,0,0,23,27,1,6,1,5,10.0,9.0,9.0,8.0,7.0,6.0,7.0,7.0
0,0,0,0,1,23,25,1,6,1,5,8.0,8.0,10.0,7.0,10.0,6.0,5.0,6.0
0,0,0,0,1,23,26,1,6,1,5,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0
0,0,0,0,0,23,29,1,6,1,5,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0
0,0,0,0,1,33,27,1,6,3,2,5.0,6.0,7.0,6.0,7.0,0.0,5.0,5.0
0,1,0,0,0,33,28,1,6,3,2,8.0,8.0,9.0,8.0,7.0,8.0,8.0,5.0
1,1,1,0,1,32,34,3,2,1,5,3.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0
1,1,1,0,1,32,30,3,2,1,5,5.0,5.0,7.0,7.0,7.0,5.0,5.0,4.0
0,0,0,0,0,32,23,3,2,1,5,7.0,7.0,7.0,6.0,6.0,5.0,6.0,3.0
0,0,0,0,0,32,27,3,2,1,5,5.0,8.0,7.0,6.0,7.0,5.0,7.0,3.0
0,1,0,0,1,32,27,3,2,1,5,8.0,8.0,8.0,8.0,9.0,9.0,7.0,6.0
0,1,0,0,1,32,28,3,2,1,5,7.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0
0,0,0,0,0,32,25,3,2,1,5,8.0,8.0,8.0,6.0,8.0,5.0,8.0,3.0
0,1,0,0,0,26,34,3,4,3,5,6.0,9.0,9.0,8.0,9.0,7.0,8.0,9.0
0,0,0,0,0,26,23,3,4,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1,1,1,0,1,26,27,3,4,3,5,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0
0,0,1,0,0,26,30,3,4,3,5,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0
1,1,1,0,0,26,27,3,4,3,5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
0,1,0,0,0,26,27,3,4,3,5,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0
0,0,1,0,0,26,24,3,4,3,5,6.0,7.0,7.0,8.0,6.0,8.0,6.0,6.0
1,1,1,0,0,26,25,3,4,3,5,6.0,6.0,7.0,9.0,8.0,9.0,7.0,9.0
0,1,0,0,0,26,28,3,4,3,5,9.0,8.0,8.0,7.0,9.0,9.0,8.0,7.0
0,1,0,0,0,26,27,3,4,3,5,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
0,1,0,0,1,26,29,3,4,3,5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
0,1,0,0,0,26,27,3,4,3,5,8.0,6.0,6.0,6.0,6.0,9.0,8.0,8.0
0,1,0,0,0,26,25,3,4,3,5,6.0,6.0,9.0,9.0,9.0,8.0,8.0,8.0
1,1,1,0,0,26,26,3,4,3,5,6.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0
0,0,0,0,0,26,29,3,4,3,5,5.0,6.0,6.0,6.0,8.0,3.0,6.0,6.0
0,0,0,0,1,24,30,2,7,4,6,6.0,10.0,10.0,8.0,8.0,3.0,4.0,7.0
0,0,1,0,0,24,23,2,7,4,6,4.0,10.0,10.0,6.0,10.0,1.0,4.0,6.0
1,1,1,0,0,24,27,2,7,4,6,6.0,8.0,8.0,10.0,9.0,6.0,8.0,8.0
0,1,0,0,1,24,30,2,7,4,6,10.0,9.0,9.0,7.0,9.0,7.0,7.0,5.0
1,1,1,0,1,24,27,2,7,4,6,9.0,10.0,10.0,6.0,9.0,8.0,9.0,6.0
0,0,0,0,1,24,27,2,7,4,6,7.0,10.0,9.0,5.0,8.0,4.0,4.0,3.0
1,1,1,0,0,24,24,2,7,4,6,8.0,10.0,9.0,9.0,7.0,8.0,8.0,6.0
1,1,1,0,1,24,25,2,7,4,6,7.0,10.0,8.0,10.0,6.0,5.0,7.0,10.0
0,1,0,0,1,24,28,2,7,4,6,10.0,9.0,10.0,8.0,8.0,5.0,10.0,8.0
0,0,0,0,1,24,27,2,7,4,6,8.0,10.0,8.0,7.0,7.0,6.0,6.0,7.0
0,1,0,0,1,24,27,2,7,4,6,8.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0
0,0,1,0,0,24,29,2,7,4,6,10.0,9.0,8.0,8.0,8.0,6.0,8.0,7.0
0,0,0,0,0,24,30,2,7,4,6,5.0,10.0,9.0,6.0,10.0,6.0,6.0,10.0
0,1,0,0,1,24,27,2,7,4,6,10.0,8.0,9.0,9.0,8.0,6.0,9.0,7.0
0,0,0,0,0,24,26,2,7,4,6,5.0,10.0,8.0,5.0,10.0,5.0,5.0,5.0
0,1,0,0,1,24,29,2,7,4,6,8.0,9.0,10.0,6.0,10.0,6.0,8.0,7.0
0,0,0,0,0,26,34,5,6,1,5,4.0,1.0,5.0,4.0,4.0,5.0,3.0,1.0
0,1,0,0,0,26,23,5,6,1,5,6.0,10.0,9.0,7.0,6.0,5.0,6.0,2.0
0,1,0,0,0,26,27,5,6,1,5,7.0,10.0,9.0,7.0,7.0,5.0,7.0,5.0
0,1,0,0,0,26,27,5,6,1,5,7.0,9.0,9.0,5.0,7.0,5.0,6.0,4.0
0,1,0,0,0,26,25,5,6,1,5,7.0,10.0,9.0,10.0,9.0,5.0,8.0,4.0
0,1,0,0,0,26,28,5,6,1,5,8.0,8.0,8.0,7.0,7.0,8.0,7.0,2.0
0,1,0,0,0,26,27,5,6,1,5,7.0,9.0,8.0,9.0,7.0,3.0,7.0,2.0
0,1,0,0,0,26,29,5,6,1,5,9.0,8.0,8.0,7.0,6.0,5.0,7.0,3.0
0,1,0,0,0,26,30,5,6,1,5,5.0,8.0,7.0,5.0,6.0,5.0,8.0,3.0
0,0,0,0,0,26,27,5,6,1,5,8.0,4.0,5.0,5.0,5.0,3.0,5.0,1.0
0,1,0,0,0,26,25,5,6,1,5,6.0,7.0,7.0,6.0,5.0,5.0,6.0,2.0
0,0,0,0,0,26,26,5,6,1,5,8.0,4.0,7.0,5.0,6.0,5.0,4.0,1.0
0,1,0,0,0,21,34,2,6,1,5,8.0,10.0,10.0,7.0,10.0,6.0,4.0,3.0
0,1,0,0,0,21,30,2,6,1,5,7.0,6.0,7.0,6.0,7.0,3.0,4.0,3.0
1,1,1,0,1,21,23,2,6,1,5,9.0,9.0,10.0,8.0,7.0,6.0,6.0,5.0
0,1,0,0,0,21,27,2,6,1,5,9.0,8.0,9.0,9.0,8.0,7.0,5.0,4.0
0,1,0,0,0,21,30,2,6,1,5,7.0,10.0,10.0,9.0,10.0,2.0,3.0,3.0
0,1,0,0,0,21,27,2,6,1,5,9.0,10.0,10.0,8.0,8.0,4.0,6.0,3.0
0,1,0,0,0,21,27,2,6,1,5,7.0,7.0,8.0,8.0,8.0,7.0,6.0,4.0
0,1,0,0,0,21,25,2,6,1,5,8.0,7.0,6.0,10.0,7.0,3.0,3.0,3.0
0,1,0,0,0,21,28,2,6,1,5,9.0,9.0,10.0,9.0,10.0,6.0,6.0,5.0
0,1,0,0,0,21,27,2,6,1,5,10.0,9.0,9.0,8.0,8.0,5.0,5.0,3.0
0,1,0,0,0,21,27,2,6,1,5,9.0,8.0,10.0,8.0,8.0,8.0,6.0,5.0
0,1,0,0,0,21,29,2,6,1,5,9.0,9.0,9.0,9.0,9.0,8.0,8.0,5.0
0,1,0,0,1,21,30,2,6,1,5,7.0,10.0,10.0,8.0,8.0,7.0,6.0,6.0
0,1,0,0,0,21,27,2,6,1,5,9.0,9.0,8.0,8.0,9.0,8.0,6.0,5.0
0,1,0,0,1,21,25,2,6,1,5,7.0,8.0,10.0,5.0,9.0,6.0,5.0,5.0
0,1,0,0,1,21,26,2,6,1,5,8.0,8.0,8.0,8.0,8.0,7.0,7.0,5.0
0,1,0,0,0,21,29,2,6,1,5,8.0,9.0,9.0,8.0,8.0,7.0,6.0,5.0
0,0,1,0,0,33,27,1,4,2,6,5.0,6.0,8.0,7.0,8.0,6.0,5.0,6.0
0,1,0,0,1,33,30,1,4,2,6,6.0,5.0,8.0,7.0,8.0,8.0,6.0,7.0
1,1,1,0,1,33,27,1,4,2,6,4.0,8.0,7.0,8.0,5.0,8.0,8.0,9.0
1,1,1,0,0,33,24,1,4,2,6,4.0,8.0,6.0,8.0,7.0,8.0,8.0,8.0
0,1,0,0,1,33,28,1,4,2,6,8.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0
0,0,0,0,1,33,29,1,4,2,6,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
0,0,1,0,1,31,34,2,7,3,6,4.0,9.0,9.0,4.0,9.0,6.0,8.0,8.0
0,0,1,0,1,31,30,2,7,3,6,5.0,8.0,8.0,6.0,6.0,5.0,6.0,5.0
0,0,1,0,0,31,23,2,7,3,6,4.0,8.0,8.0,5.0,5.0,4.0,4.0,4.0
0,0,0,0,0,31,27,2,7,3,6,5.0,8.0,6.0,6.0,5.0,7.0,6.0,6.0
0,0,1,0,1,31,30,2,7,3,6,7.0,8.0,7.0,9.0,7.0,7.0,7.0,7.0
1,1,1,0,1,31,27,2,7,3,6,6.0,9.0,9.0,7.0,7.0,8.0,8.0,5.0
0,0,1,0,1,31,27,2,7,3,6,6.0,9.0,9.0,6.0,8.0,9.0,7.0,5.0
1,1,1,0,0,31,24,2,7,3,6,6.0,10.0,9.0,8.0,6.0,6.0,7.0,7.0
0,0,1,0,1,31,25,2,7,3,6,5.0,1.0,4.0,4.0,5.0,1.0,3.0,3.0
0,1,0,0,1,31,28,2,7,3,6,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0
0,0,1,0,1,31,27,2,7,3,6,8.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0
0,0,1,0,1,31,27,2,7,3,6,6.0,6.0,7.0,6.0,6.0,5.0,5.0,2.0
1,1,1,0,0,31,29,2,7,3,6,8.0,8.0,7.0,7.0,9.0,7.0,7.0,6.0
0,0,0,0,0,31,30,2,7,3,6,4.0,6.0,7.0,4.0,8.0,3.0,4.0,4.0
0,0,1,0,1,31,27,2,7,3,6,9.0,6.0,6.0,6.0,5.0,3.0,5.0,3.0
0,1,0,0,0,31,25,2,7,3,6,6.0,8.0,8.0,7.0,9.0,6.0,7.0,5.0
0,0,0,0,0,31,26,2,7,3,6,5.0,5.0,6.0,4.0,6.0,3.0,3.0,3.0
0,0,1,0,1,31,29,2,7,3,6,7.0,7.0,7.0,8.0,7.0,7.0,6.0,4.0
1,1,1,0,0,35,30,2,5,4,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
0,1,0,0,1,35,23,2,5,4,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1,1,1,0,0,35,27,2,5,4,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
0,1,0,0,0,35,30,2,5,4,8,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0
0,1,0,0,0,35,27,2,5,4,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
0,1,0,0,0,35,27,2,5,4,8,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0
0,0,1,0,0,35,24,2,5,4,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1,1,1,0,0,35,25,2,5,4,8,7.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0
0,1,0,0,0,35,28,2,5,4,8,9.0,8.0,8.0,7.0,7.0,9.0,7.0,8.0
0,1,0,0,0,35,27,2,5,4,8,7.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0
1,1,1,0,0,35,29,2,5,4,8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0
0,1,0,0,1,35,30,2,5,4,8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
1,1,1,0,0,35,27,2,5,4,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
0,1,0,0,1,35,25,2,5,4,8,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0
0,0,0,0,1,35,26,2,5,4,8,5.0,6.0,7.0,5.0,7.0,8.0,5.0,5.0
0,0,0,0,0,35,29,2,5,4,8,5.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0
0,0,0,0,0,29,34,2,4,3,9,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0
0,0,0,0,0,29,30,2,4,3,9,6.0,8.0,8.0,7.0,5.0,8.0,7.0,7.0
1,1,1,0,0,29,23,2,4,3,9,6.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0
1,1,1,0,0,29,27,2,4,3,9,8.0,9.0,8.0,8.0,6.0,9.0,9.0,7.0
0,1,0,0,0,29,30,2,4,3,9,8.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0
0,1,0,0,0,29,27,2,4,3,9,9.0,8.0,8.0,9.0,6.0,9.0,9.0,7.0
0,1,0,0,0,29,27,2,4,3,9,7.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0
0,1,0,0,1,29,24,2,4,3,9,8.0,8.0,8.0,9.0,7.0,9.0,9.0,7.0
1,1,1,0,0,29,25,2,4,3,9,7.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0
0,1,0,0,0,29,28,2,4,3,9,9.0,7.0,8.0,8.0,7.0,8.0,9.0,7.0
0,1,0,0,0,29,27,2,4,3,9,8.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0
0,1,0,0,0,29,27,2,4,3,9,7.0,8.0,9.0,7.0,7.0,9.0,8.0,6.0
0,1,0,0,0,29,29,2,4,3,9,9.0,9.0,7.0,7.0,7.0,8.0,9.0,7.0
0,0,1,0,0,29,30,2,4,3,9,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0
0,1,0,0,0,29,27,2,4,3,9,9.0,7.0,8.0,8.0,8.0,8.0,9.0,6.0
0,1,0,0,0,29,25,2,4,3,9,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0
0,0,0,0,0,29,26,2,4,3,9,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0
0,0,0,0,0,29,29,2,4,3,9,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0
0,1,0,0,0,25,27,1,2,1,5,6.0,7.0,8.0,8.0,6.0,7.0,7.0,5.0
0,1,0,0,0,25,27,1,2,1,5,5.0,8.0,7.0,5.0,6.0,5.0,5.0,5.0
0,1,0,0,0,25,27,1,2,1,5,7.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0
0,1,0,0,1,25,25,1,2,1,5,7.0,7.0,7.0,6.0,5.0,5.0,7.0,5.0
0,0,0,0,1,22,34,1,6,1,7,1.0,10.0,4.0,6.0,6.0,4.0,5.0,6.0
0,0,1,0,0,22,23,1,6,1,7,1.0,10.0,4.0,3.0,5.0,2.0,4.0,5.0
1,1,1,0,1,22,30,1,6,1,7,9.0,10.0,8.0,9.0,7.0,9.0,9.0,8.0
1,1,1,0,1,22,27,1,6,1,7,9.0,10.0,10.0,10.0,9.0,8.0,9.0,9.0
0,0,0,0,1,22,27,1,6,1,7,2.0,8.0,6.0,4.0,4.0,10.0,5.0,7.0
1,1,1,0,0,22,24,1,6,1,7,8.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0
1,1,1,0,1,22,25,1,6,1,7,5.0,10.0,8.0,10.0,6.0,10.0,8.0,10.0
1,1,1,0,1,22,27,1,6,1,7,9.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0
1,1,1,0,1,22,27,1,6,1,7,4.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0
0,1,0,0,0,22,29,1,6,1,7,7.0,7.0,10.0,10.0,9.0,9.0,8.0,8.0
0,1,0,0,1,22,27,1,6,1,7,7.0,10.0,6.0,6.0,6.0,3.0,5.0,6.0
0,0,0,0,0,22,25,1,6,1,7,4.0,10.0,10.0,3.0,10.0,2.0,5.0,4.0
0,0,0,0,0,22,26,1,6,1,7,2.0,8.0,10.0,4.0,4.0,2.0,4.0,5.0
0,1,0,0,1,22,29,1,6,1,7,7.0,9.0,8.0,10.0,7.0,7.0,7.0,7.0
0,0,0,0,1,24,34,1,4,3,7,4.0,8.0,7.0,9.0,8.0,7.0,4.0,2.0
0,0,1,0,0,24,23,1,4,3,7,5.0,6.0,7.0,7.0,8.0,7.0,5.0,3.0
0,0,1,0,0,24,27,1,4,3,7,5.0,10.0,9.0,9.0,8.0,9.0,7.0,3.0
0,0,1,0,1,24,30,1,4,3,7,8.0,9.0,9.0,9.0,9.0,10.0,6.0,7.0
1,1,1,0,1,24,27,1,4,3,7,9.0,8.0,7.0,8.0,8.0,9.0,9.0,7.0
0,0,0,0,1,24,27,1,4,3,7,7.0,6.0,8.0,6.0,7.0,8.0,5.0,2.0
0,0,0,0,0,24,24,1,4,3,7,7.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0
0,0,1,0,1,24,27,1,4,3,7,9.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0
0,0,1,0,1,24,27,1,4,3,7,5.0,6.0,7.0,8.0,5.0,5.0,5.0,4.0
0,1,0,0,0,24,29,1,4,3,7,9.0,8.0,8.0,7.0,8.0,8.0,4.0,7.0
0,1,0,0,1,24,27,1,4,3,7,9.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0
0,0,0,0,0,24,25,1,4,3,7,7.0,9.0,9.0,9.0,8.0,7.0,6.0,5.0
0,0,0,0,0,24,26,1,4,3,7,6.0,7.0,8.0,9.0,8.0,5.0,4.0,4.0
0,0,1,0,1,24,29,1,4,3,7,7.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0
0,0,0,0,0,27,27,1,7,2,4,7.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0
0,0,1,0,1,27,30,1,7,2,4,5.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0
